country,year,parent_company,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Argentina,2019,Todo Dia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,243.0
Argentina,2019,TRES LEONES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,243.0
Argentina,2019,Sussex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,243.0
Argentina,2019,Kaiser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,243.0
Argentina,2019,GUAYMALLEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,243.0
Australia,2019,Woolworths Group,0.8612846544318625,3.7973729762753283,6.377392653905845,3.0,4.57989417989418,0.16602861172677816,0.09599156118143459,3.0,1,5.0
Bangladesh,2019,Danish,0.8612846544318625,3.7973729762753283,16.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,16.0,1,100.0
Bangladesh,2019,Nestlé,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Tiffin,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Sun light Battery,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,SMC,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Pulse,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Pran,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Perfetti van Melle,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,PepsiCo,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,PT Mayora Indah Tbk,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Olympic,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Bashundhara,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Benson and Hedges,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Milky Nuts,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Lexus,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Ispahani Green Tea,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Good Luck,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Fruit fun,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Fresh,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Derby,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Dairy Milk,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,CavinKare,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Bombay Sweets,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Bangladesh,2019,Mondelez International,0.8612846544318625,3.7973729762753283,0.0,9.390195741758241,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,100.0
Benin,2019,"Pure Water, Inc.",0.8612846544318625,3.7973729762753283,6.377392653905845,4988.0,4.57989417989418,0.16602861172677816,0.09599156118143459,4988.0,1,2328.0
Bhutan,2019,Assorted,0.8612846544318625,3.7973729762753283,6.377392653905845,3500.0,4.57989417989418,0.16602861172677816,0.09599156118143459,3500.0,1,5300.0
Bhutan,2019,"beer bottels,",0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,5300.0
Bhutan,2019,"can beer,can juice,food stuff,tin fish, sasugage,cream",0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,5300.0
Bhutan,2019,cartoons,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,5300.0
Brazil,2019,Assorted,0.0,3.7973729762753283,1745.0,0.0,0.0,0.0,0.09599156118143459,1745.0,3,419.0
Brazil,2019,Bebidas Grassi,0.0,3.7973729762753283,190.0,190.0,0.0,0.0,0.09599156118143459,380.0,3,419.0
Brazil,2019,Grupo Arcor,0.0,3.7973729762753283,0.0,0.0,42.0,0.0,0.09599156118143459,42.0,3,419.0
Brazil,2019,Mondelez International,0.0,3.7973729762753283,2.0,0.0,34.0,0.0,0.09599156118143459,36.0,3,419.0
Brazil,2019,Santa Fé,0.0,3.7973729762753283,0.0,0.0,33.0,0.0,0.09599156118143459,33.0,3,419.0
Brazil,2019,Nestlé,1.0,3.7973729762753283,0.0,0.0,29.0,0.0,0.09599156118143459,30.0,3,419.0
Brazil,2019,Riclan,0.0,3.7973729762753283,0.0,0.0,21.0,0.0,0.09599156118143459,21.0,3,419.0
Brazil,2019,Dori Alimentos As,0.0,3.7973729762753283,0.0,0.0,21.0,0.0,0.09599156118143459,21.0,3,419.0
Brazil,2019,Doll,0.0,3.7973729762753283,0.0,0.0,19.0,0.0,0.09599156118143459,19.0,3,419.0
Brazil,2019,Tabacalera Del Este,0.0,3.7973729762753283,14.0,0.0,0.0,0.0,0.09599156118143459,14.0,3,419.0
Brazil,2019,Coquetel Corote,0.0,3.7973729762753283,7.0,7.0,0.0,0.0,0.09599156118143459,14.0,3,419.0
Brazil,2019,The Coca-Cola Company,1.0,3.7973729762753283,3.0,4.0,4.0,0.0,0.09599156118143459,12.0,3,419.0
Brazil,2019,PepsiCo,0.0,3.7973729762753283,0.0,0.0,11.0,0.0,0.09599156118143459,11.0,3,419.0
Brazil,2019,Philip Morris,0.0,3.7973729762753283,9.0,0.0,0.0,0.0,0.09599156118143459,9.0,3,419.0
Brazil,2019,Ekma,0.0,3.7973729762753283,8.0,0.0,0.0,0.0,0.09599156118143459,8.0,3,419.0
Brazil,2019,Bubbaloo,0.0,3.7973729762753283,0.0,0.0,8.0,0.0,0.09599156118143459,8.0,3,419.0
Brazil,2019,Kerry Do Brasil Ltda,0.0,3.7973729762753283,8.0,0.0,0.0,0.0,0.09599156118143459,8.0,3,419.0
Brazil,2019,Santa Fé Distribuidora Forno Mineiro Ltda - Me,0.0,3.7973729762753283,0.0,0.0,6.0,0.0,0.09599156118143459,6.0,3,419.0
Brazil,2019,Bic Contemporary Art Collection,5.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,6.0,3,419.0
Brazil,2019,Gudang Carang,0.0,3.7973729762753283,6.0,0.0,0.0,0.0,0.09599156118143459,6.0,3,419.0
Brazil,2019,Santa Helena,0.0,3.7973729762753283,0.0,0.0,6.0,0.0,0.09599156118143459,6.0,3,419.0
Brazil,2019,Florestal Alimentos S/A,0.0,3.7973729762753283,0.0,0.0,5.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Garoto,0.0,3.7973729762753283,0.0,0.0,5.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Kraft Heinz Company,0.0,3.7973729762753283,5.0,0.0,0.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Konsumo,0.0,3.7973729762753283,5.0,0.0,0.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Perfetti van Melle,0.0,3.7973729762753283,0.0,0.0,5.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Burguer King,0.0,3.7973729762753283,1.0,0.0,0.0,4.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Simoneto Alimentos,0.0,3.7973729762753283,0.0,0.0,5.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Aurea Alimentos,0.0,3.7973729762753283,5.0,0.0,0.0,0.0,0.09599156118143459,5.0,3,419.0
Brazil,2019,Bauducco,0.0,3.7973729762753283,0.0,0.0,4.0,0.0,0.09599156118143459,4.0,3,419.0
Brazil,2019,Velho Barreira,0.0,3.7973729762753283,0.0,0.0,0.0,4.0,0.09599156118143459,4.0,3,419.0
Brazil,2019,Blau,0.0,3.7973729762753283,0.0,0.0,4.0,0.0,0.09599156118143459,4.0,3,419.0
Brazil,2019,Fini Comercializadora Ltda,0.0,3.7973729762753283,0.0,0.0,4.0,0.0,0.09599156118143459,4.0,3,419.0
Brazil,2019,Oliveira Produtos Alimentícios,0.0,3.7973729762753283,0.0,0.0,4.0,0.0,0.09599156118143459,4.0,3,419.0
Brazil,2019,McDonald's Corporation,0.0,3.7973729762753283,1.0,0.0,0.0,2.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,"Mars, Incorporated",0.0,3.7973729762753283,0.0,0.0,3.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Unilever,0.0,3.7973729762753283,3.0,0.0,0.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Panco,0.0,3.7973729762753283,0.0,0.0,3.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Santa Clara,0.0,3.7973729762753283,0.0,2.0,1.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Adv Farma,3.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Ambeve,0.0,3.7973729762753283,0.0,3.0,0.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Canderaria,0.0,3.7973729762753283,0.0,0.0,3.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Companhia Hemmer,0.0,3.7973729762753283,3.0,0.0,0.0,0.0,0.09599156118143459,3.0,3,419.0
Brazil,2019,Balas Caramelos Açumel Ltda,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Peccin,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Colgate-Palmolive,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Bimbo Do Brasil Ltda,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Biscoitão Confeitaria E Padaria Ltda,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Rothmans International,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Cini Bebidas,0.0,3.7973729762753283,0.0,2.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Maná,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Predilecta Alimentos Ltda,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Pocket,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Italac,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Pirassununga,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Piraquê,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Minuano,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Cantinho Do Vale,0.0,3.7973729762753283,0.0,2.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Máximo,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Cantina Do Vale,0.0,3.7973729762753283,0.0,2.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Docile Alimentos Ltda,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Britvic - Ebba,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Semar,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Cacau Show,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Cory Alimentos,0.0,3.7973729762753283,0.0,0.0,2.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Danone,2.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Ferrero Group,0.0,3.7973729762753283,2.0,0.0,0.0,0.0,0.09599156118143459,2.0,3,419.0
Brazil,2019,Simba,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Ajax,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,União,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Ajinomoto Group,0.0,3.7973729762753283,1.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Brasil Kirin,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Amanco,0.0,3.7973729762753283,1.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Tudo Green Açaí,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Pinguim Sorvete,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Trigre,0.0,3.7973729762753283,1.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Toffano Produtos Alimentícios,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Serra Negra,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Tek,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Tampico Bevarages,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Prefeitura Local,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Pé De Moça,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Bom Sabor,0.0,3.7973729762753283,1.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Amendupã Produtos Alimentícios Ltda,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Subway,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Spani,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Bioleve,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Soberana,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Sinco,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Dimbinho,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Kaskão,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Paraíbuna,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Ki Sabor,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Crocs,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Epocler,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Extra Power,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Criket,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Flora,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Froneri,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Fruteverão,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Gilette,0.0,3.7973729762753283,1.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Companhia Müller De Bebidas,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Himalaia,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Hits Power,0.0,3.7973729762753283,0.0,1.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Cadbury Adams,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Airon,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Inoar,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Kid Lat,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Maguary,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Paleta Mexicana,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Minalba,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Milho De Ouro,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Mergetlec,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Casa Suiça,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Kimberly-Clark,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Chinnut´S Alimentos,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Los Humanos,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Lindoya,0.0,3.7973729762753283,0.0,0.0,1.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,Clipper,1.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,1.0,3,419.0
Brazil,2019,GuaranÃ¡,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Hellmans,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Sukita,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Corote,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Prata,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Askov,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,ItubaÃ­na,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Natural One,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Cristal,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Schin,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Dolly,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Vibe,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Brazil,2019,Non Identified,0.0,3.7973729762753283,0.0,0.0,0.0,0.0,0.09599156118143459,0.0,3,419.0
Bulgaria,2019,Shumensko - Carlsberg Bulgaria,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Nova Brasilia - Jacobs Douwe Egberts BG,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Novest - M - Sahand Ltd.,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Peshtera - mastic,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Pirinsko - Carlsberg Bulgaria,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Prestizh,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Prestizh - Cosmetic Company Rosa,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Speedy,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Lukchecta - Zaharni zavodi,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Tastino wffle,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Test,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,The Coca-Cola Company,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Tuborg,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Zagorka,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Zhivel Agro,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Nestlé,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,"""ESE""",0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,"""Inko"" noodles / Ð®Ñ„ÐºÐ° â€œÐ˜Ð½ÐºÐ¾""",0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Lidl - Argus beer,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Ariana,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Brazil kaffee,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Cherisa,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Crispy waffles,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Derby,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Devin,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Elvan truffles,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Evrikom,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Fiorre Sherry 61,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Fresh,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Istanbul,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
Bulgaria,2019,Joe waffles,0.8612846544318625,3.7973729762753283,6.377392653905845,0.0,4.57989417989418,0.16602861172677816,0.09599156118143459,0.0,1,15.0
